f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71
367,0.680793305,37.01367048,-165.0793924,-0.124990243,66.24410252,-417.7281307,52.76544303,7.068101868,586.3456685,-40.6410267,50.85283196,48.40532593,43.06715326,48.23977333,0.089784419,16.84633338,-89.53882838,39.60308492,56.72309086,27.69110033,24.90541516,0.135371103,45.31126671,-37.9891986,40.25345579,56.93990682,64.35353595,58.08148801,0.978038016,96.45695241,-263.9305419,1.696809284,65.17478105,-373.5364509,69.99028646,-1.508804192,110.6270816,-295.2143208,-2.832323966,25.72775587,-247.6198436,27.02805483,0.744299134,72.26433334,-33.55945617,48.90788022,57.38659318,70.07262033,50.05022959,0.257289853,19.82569497,-681.5231277,-0.061065947,60.0245381,-996.8874518,51.46212766,1.77716812,128.3578351,-562.3489296,0.446593612,59.18611069,-960.3634576,63.31436645,0.548312028,46.48532867,-271.6838198,0.654305224,62.50651934,-838.6839561,57.23496588
367,0.680793305,37.01367048,-165.0793924,-0.124990243,66.24410252,-417.7281307,52.76544303,7.068101868,586.3456685,-40.6410267,50.85283196,48.40532593,43.06715326,48.23977333,0.089784419,16.84633338,-89.53882838,39.60308492,56.72309086,27.69110033,24.90541516,0.135371103,45.31126671,-37.9891986,40.25345579,56.93990682,64.35353595,58.08148801,0.978038016,96.45695241,-263.9305419,1.696809284,65.17478105,-373.5364509,69.99028646,-1.508804192,110.6270816,-295.2143208,-2.832323966,25.72775587,-247.6198436,27.02805483,0.744299134,72.26433334,-33.55945617,48.90788022,57.38659318,70.07262033,50.05022959,0.257289853,19.82569497,-681.5231277,-0.061065947,60.0245381,-996.8874518,51.46212766,1.77716812,128.3578351,-562.3489296,0.446593612,59.18611069,-960.3634576,63.31436645,0.548312028,46.48532867,-271.6838198,0.654305224,62.50651934,-838.6839561,57.23496588
368,0.607300658,37.06852926,-188.2087063,-0.76402415,64.90419405,-387.7410161,44.91233101,6.495899288,587.8396688,-42.01488375,51.47481024,53.36477679,30.71240136,50.4607332,0.013902705,16.84115003,-84.52785989,41.00958894,60.86457953,17.58917849,29.31692787,0.222180179,45.2929334,-16.73915973,46.33744867,65.10195273,56.75809479,67.54059866,1.48252615,96.82891591,-161.9603936,3.752433498,74.90886518,-439.6424404,85.51653082,-1.627550856,110.3343679,-282.1196223,-3.123303587,25.73367067,-244.255151,26.92604564,0.654488596,72.40933329,-61.99110019,47.72600338,55.76010707,62.45518366,44.54657161,0.232388499,19.86018225,-822.7803871,-0.117932535,52.90699797,-1009.053832,47.88123359,1.711325646,128.6252932,-595.5705408,0.560277007,58.39627464,-1209.852061,59.324636,0.541153328,46.53623988,-281.4560773,0.927750037,68.46079946,-991.0784533,61.33371587
379,0.236668711,37.54955622,-267.9802498,1.463037756,46.65347537,-334.89605,68.70637835,-1.574993172,587.4746704,-48.88549502,56.4573369,40.31466076,66.34904573,54.23028282,-0.17038149,16.64215002,-2.98309249,58.1307291,54.71159327,83.51546083,66.07225066,1.998203326,46.2864001,-9.551542045,59.32215718,71.28885916,78.76793707,81.78142838,2.027306086,99.32477468,-236.5778163,1.971369725,58.57867349,-547.8132805,75.70815739,-1.286843016,107.7222504,-245.898529,1.579064388,40.20845874,-324.832347,65.53687863,-0.519215031,71.03100026,-56.33797141,53.46504737,38.10326663,77.14435613,54.97431648,-0.060887787,19.98481038,-397.1129071,-0.972810349,21.74338234,-716.5104949,27.9519347,-0.114928169,130.061292,-478.0941283,0.067632445,28.49258261,-913.6377804,48.17490035,-0.186241159,46.33293126,-358.6789539,0.256216792,26.91569405,-864.4358397,51.81923213
380,0.302452145,37.63588689,-226.8818211,2.767915634,56.0496966,-304.341978,75.41256055,-1.261034254,587.1623372,-47.61591084,53.44407232,47.67397308,73.6275689,52.77243139,-0.11504216,16.63571666,-4.505130585,60.24838755,64.70671506,84.19348602,66.53653942,2.06609125,46.50480016,-8.138991859,59.17975466,70.68851365,77.03528788,82.25866614,2.275201311,99.60937347,-232.5566203,2.486177293,60.12330657,-469.5045775,77.62548806,-1.085501346,107.5896039,-258.0109206,2.024417306,40.47168849,-313.9423457,58.15339697,-0.441816922,70.9143336,-55.98591786,54.45750262,47.76446556,85.22745167,55.23096977,-0.098862989,19.964888,-390.673064,-1.07338936,21.51002597,-635.9201848,25.85585263,-0.140194848,130.0603394,-493.4829943,-0.033337243,27.56576087,-1055.768318,44.76608591,-0.177863507,46.32484385,-363.7334273,-0.016671989,33.99591086,-826.1669933,46.96297359
380,0.302452145,37.63588689,-226.8818211,2.767915634,56.0496966,-304.341978,75.41256055,-1.261034254,587.1623372,-47.61591084,53.44407232,47.67397308,73.6275689,52.77243139,-0.11504216,16.63571666,-4.505130585,60.24838755,64.70671506,84.19348602,66.53653942,2.06609125,46.50480016,-8.138991859,59.17975466,70.68851365,77.03528788,82.25866614,2.275201311,99.60937347,-232.5566203,2.486177293,60.12330657,-469.5045775,77.62548806,-1.085501346,107.5896039,-258.0109206,2.024417306,40.47168849,-313.9423457,58.15339697,-0.441816922,70.9143336,-55.98591786,54.45750262,47.76446556,85.22745167,55.23096977,-0.098862989,19.964888,-390.673064,-1.07338936,21.51002597,-635.9201848,25.85585263,-0.140194848,130.0603394,-493.4829943,-0.033337243,27.56576087,-1055.768318,44.76608591,-0.177863507,46.32484385,-363.7334273,-0.016671989,33.99591086,-826.1669933,46.96297359
381,0.372656326,37.72597059,-208.1359557,2.725286813,63.16802704,-271.8082292,78.65976765,-0.283534065,587.227004,-18.5483871,59.19377141,54.3129097,77.91553502,63.57734201,-0.066784363,16.63734999,-9.846424223,60.53479535,64.50696692,87.95137358,67.63174627,2.062708838,46.75333341,-15.83730835,54.75111701,75.00399783,71.01553439,74.82740861,2.470637731,99.97761078,-282.5433208,2.924594674,59.73946326,-340.99511,78.50033125,-0.789138287,107.4929993,-224.7457557,2.453828223,47.23363041,-277.5393059,66.49710898,-0.297168238,70.86033351,-31.96881613,63.65095865,47.37220841,88.31440615,66.22786559,-0.114942904,19.94915943,-412.1297678,-0.648125153,28.02533403,-555.5029721,35.93463931,-0.049804345,130.1159236,-482.0095558,0.453983782,34.04461388,-1259.672579,58.26038908,-0.138306367,46.33994001,-353.1848573,0.613126413,40.06087502,-767.6553597,56.72818252
381,0.372656326,37.72597059,-208.1359557,2.725286813,63.16802704,-271.8082292,78.65976765,-0.283534065,587.227004,-18.5483871,59.19377141,54.3129097,77.91553502,63.57734201,-0.066784363,16.63734999,-9.846424223,60.53479535,64.50696692,87.95137358,67.63174627,2.062708838,46.75333341,-15.83730835,54.75111701,75.00399783,71.01553439,74.82740861,2.470637731,99.97761078,-282.5433208,2.924594674,59.73946326,-340.99511,78.50033125,-0.789138287,107.4929993,-224.7457557,2.453828223,47.23363041,-277.5393059,66.49710898,-0.297168238,70.86033351,-31.96881613,63.65095865,47.37220841,88.31440615,66.22786559,-0.114942904,19.94915943,-412.1297678,-0.648125153,28.02533403,-555.5029721,35.93463931,-0.049804345,130.1159236,-482.0095558,0.453983782,34.04461388,-1259.672579,58.26038908,-0.138306367,46.33994001,-353.1848573,0.613126413,40.06087502,-767.6553597,56.72818252
382,0.458178284,37.83664538,-186.2662414,3.571497908,71.13550879,-239.1770119,82.78453287,0.837337548,587.8506694,-2.305706669,58.6731447,53.94433233,83.01601343,67.75312445,-0.025821256,16.65621665,-8.039697673,58.14025159,59.19487104,87.87682057,68.42664514,1.985817281,47.00460014,-22.94578645,56.55087519,69.38655224,60.73142771,64.49896223,2.582674475,100.3458221,-284.300979,2.155393717,50.63306099,-246.0286523,76.84915285,-0.506335043,107.4800499,-209.4957085,2.445955429,52.99577974,-253.7703382,68.85885316,-0.101478168,70.89066696,-0.665161088,66.80701376,54.41141818,88.24770042,73.68600457,-0.125603452,19.93788751,-497.7697969,-0.813402916,33.54895115,-502.4038567,36.43353418,0.060522252,130.2064603,-537.8787314,0.321556899,40.98079562,-1510.107473,62.09245111,-0.084449503,46.38846296,-393.8418685,0.588322632,38.98231754,-737.6312903,62.2426968
382,0.458178284,37.83664538,-186.2662414,3.571497908,71.13550879,-239.1770119,82.78453287,0.837337548,587.8506694,-2.305706669,58.6731447,53.94433233,83.01601343,67.75312445,-0.025821256,16.65621665,-8.039697673,58.14025159,59.19487104,87.87682057,68.42664514,1.985817281,47.00460014,-22.94578645,56.55087519,69.38655224,60.73142771,64.49896223,2.582674475,100.3458221,-284.300979,2.155393717,50.63306099,-246.0286523,76.84915285,-0.506335043,107.4800499,-209.4957085,2.445955429,52.99577974,-253.7703382,68.85885316,-0.101478168,70.89066696,-0.665161088,66.80701376,54.41141818,88.24770042,73.68600457,-0.125603452,19.93788751,-497.7697969,-0.813402916,33.54895115,-502.4038567,36.43353418,0.060522252,130.2064603,-537.8787314,0.321556899,40.98079562,-1510.107473,62.09245111,-0.084449503,46.38846296,-393.8418685,0.588322632,38.98231754,-737.6312903,62.2426968
383,0.493539864,37.93945567,-195.0264278,3.105199409,72.18889138,-232.3443454,70.78659499,1.570357496,588.2523356,-7.905222569,60.86789378,57.4689539,86.22452236,64.4656773,0.009159144,16.66589994,-6.082496726,59.77978097,67.6115896,85.5622566,69.36696065,1.886191844,47.22226677,-27.99323414,53.83984262,72.42160977,47.86607484,61.27651401,2.619047012,100.7153325,-287.2885262,2.101913945,53.83691357,-194.5818081,73.80452802,-0.156216264,107.5184046,-172.4891994,3.445279082,61.35962314,-228.9398278,74.88551767,-0.029169044,70.87233353,-23.50342984,62.46660687,55.00124249,87.66643871,58.24485132,-0.12813352,19.91875108,-539.7747942,-0.834785474,39.42516983,-507.6062341,40.19215761,0.147915228,130.2703453,-691.8588365,0.295703897,49.1527886,-1580.928777,62.26127999,-0.036129922,46.43213361,-499.3613349,0.833231386,45.90916426,-722.5278985,63.54249709
383,0.493539864,37.93945567,-195.0264278,3.105199409,72.18889138,-232.3443454,70.78659499,1.570357496,588.2523356,-7.905222569,60.86789378,57.4689539,86.22452236,64.4656773,0.009159144,16.66589994,-6.082496726,59.77978097,67.6115896,85.5622566,69.36696065,1.886191844,47.22226677,-27.99323414,53.83984262,72.42160977,47.86607484,61.27651401,2.619047012,100.7153325,-287.2885262,2.101913945,53.83691357,-194.5818081,73.80452802,-0.156216264,107.5184046,-172.4891994,3.445279082,61.35962314,-228.9398278,74.88551767,-0.029169044,70.87233353,-23.50342984,62.46660687,55.00124249,87.66643871,58.24485132,-0.12813352,19.91875108,-539.7747942,-0.834785474,39.42516983,-507.6062341,40.19215761,0.147915228,130.2703453,-691.8588365,0.295703897,49.1527886,-1580.928777,62.26127999,-0.036129922,46.43213361,-499.3613349,0.833231386,45.90916426,-722.5278985,63.54249709
384,0.53439399,38.04953295,-187.6490003,3.233682074,79.80286075,-272.0124978,73.88913678,1.888247322,588.6650024,-17.75368,62.48897768,60.56505983,86.97815554,58.68689636,0.025013819,16.67421662,-16.68937476,57.7910892,76.27877596,78.26277258,60.22839775,1.764785252,47.45480016,-38.01117249,46.83249429,65.98068666,35.55643052,56.99001788,2.608002124,101.0974556,-290.1802102,2.267064859,56.97047522,-230.51211,72.3453322,0.130277187,107.5611066,-170.6611554,3.608946786,69.32828036,-220.5549927,75.35189154,0.084454527,70.87333374,-7.760494642,64.31666015,61.04597338,85.00281427,64.21006576,-0.117363204,19.90433324,-526.9059175,-0.383179284,45.68695125,-565.0479418,49.11976235,0.276671242,130.3765302,-642.5523235,0.525400749,60.25089772,-1488.2633,68.383956,0.057620167,46.51138789,-361.5182726,1.613076599,57.6492808,-680.5474574,74.45081651
385,0.555443652,38.14602661,-187.6391018,2.345268611,78.96436249,-371.2201341,71.6133361,2.125360075,588.8613342,-17.35843898,56.6873993,54.45590526,81.35579887,58.85767683,0.031885559,16.64986664,-22.06034407,55.43261661,69.15117309,65.77739172,56.29272275,1.688483307,47.71246681,-33.19608719,53.09709648,61.06652026,28.24749216,62.3958566,2.588372562,101.465373,-287.6177481,1.94207437,52.42612711,-374.3732219,73.51354807,0.350479171,107.5651952,-170.8690057,3.0474925,76.50183733,-219.7258994,74.92382778,0.197242549,70.86600037,-5.2966088,62.0995855,68.60302477,80.96104857,66.61297554,-0.12264331,19.88152695,-544.0637262,-0.887021985,40.61659669,-670.7010361,39.94648581,0.329422687,130.4570864,-649.4981492,0.337906069,60.54294922,-1310.222161,60.20507078,0.129769627,46.58390299,-338.4543037,1.289130256,65.79134214,-597.5480459,74.1532762
386,0.566997303,38.2416584,-187.1039914,2.131020022,80.85191291,-512.5526063,71.89878931,2.129762887,588.7383341,-23.84714667,54.53437797,55.36390689,66.18086838,54.58346919,0.046598342,16.61436663,-13.42801195,49.57599695,75.96919804,51.01394053,61.61997838,1.701517531,47.95146675,-16.42261738,55.33977005,60.74645011,32.66161694,71.9988109,2.67081427,101.9077227,-254.2344668,1.500528221,61.0266121,-578.9996096,80.10133007,0.579356236,107.5533017,-159.1410827,2.571058903,74.85513558,-248.3940786,78.05335926,0.265811499,70.83066711,-15,57.04372955,66.8867522,78.31875367,63.14156005,-0.122246015,19.86212851,-540.4893561,0.017046532,40.8289799,-792.8058318,42.52649648,0.408131758,130.5124596,-643.1452576,0.493281607,68.66948532,-1247.262642,64.66511395,0.239653213,46.66612256,-282.5970699,1.823251175,76.53343742,-490.4948584,81.4338152
389,0.512416533,38.37279091,-257.1807393,0.051846168,69.56661257,-803.9429681,60.856641,0.615229705,588.3030009,-62.68808219,39.87742482,46.4429828,16.3671479,36.21383897,0.141395993,16.55143328,-22.3229572,48.15267517,78.20328742,63.40933326,64.87049235,1.648100658,48.86286672,-21.73915164,57.00927194,56.76671382,75.45659021,72.57443798,3.164388843,103.6767537,-185.4421067,2.486204674,81.93848257,-503.3327217,87.7335672,0.887476296,107.6637904,-203.9652762,1.28260211,70.71459655,-468.0881474,60.62099661,0.310833866,70.77700068,-27.45986714,47.1673236,64.90400071,49.50881482,55.4026743,-0.096078492,19.78820477,-529.7655523,0.122047591,40.10073171,-1243.992957,50.59647265,0.680520105,130.6790825,-714.1261363,0.366717527,82.42501888,-1384.399349,63.29575337,0.444473785,46.76451619,-316.9211796,1.332959256,85.75675615,-407.8380681,67.26450021
390,0.52659407,38.40234947,-237.7724341,1.352607568,69.77922762,-763.5341108,72.24255784,0.223621224,587.5446676,-55.37633938,42.74310516,46.47299508,13.90707966,41.39643455,0.147828643,16.51873325,-25.67296288,46.46651359,72.67203245,67.65301422,61.85247618,1.707644119,49.19406662,-11.28564463,59.69133684,55.79410275,81.98042389,80.28309479,3.285170228,104.2613319,-179.6911833,2.717376408,81.96158329,-362.8842558,88.79967912,0.858373355,107.6617124,-206.9209965,0.331776966,64.07966905,-549.7071072,57.30295835,0.347705349,70.75533396,-15.33175624,51.99158389,64.33505957,43.23465176,62.62766303,-0.078246785,19.76408774,-561.7326736,0.189066786,38.71589599,-1393.615997,58.12249002,0.719561344,130.7004326,-760.8077342,0.360845923,82.67921584,-1387.682923,65.11856033,0.476747317,46.79740384,-310.7817134,1.481515887,85.78766063,-502.4234781,70.73157346
394,0.504999277,38.50086123,-422.4715397,1.633711446,54.39258328,-554.6501638,73.2078619,1.791735489,586.1733358,-3.491614324,53.05186283,54.85349575,70.60126482,68.90064276,0.204750375,16.41266661,-16.14637121,54.2749322,57.62898454,50.21212646,69.31845992,2.214011508,50.81133321,-35.25125727,57.31564952,63.83793897,78.72747924,63.60369118,3.017499661,106.1609103,-347.173179,0.707592155,61.96357676,-657.7003923,68.42721581,0.424867574,107.5308431,-372.4085125,-1.439393556,60.04827175,-407.6135806,38.96325203,0.561086694,70.79066696,-2.491094507,51.48908365,69.65044725,75.53533319,76.37550392,-0.036624974,19.67286275,-771.7558913,0.32523063,64.99106107,-1177.579023,56.03175922,0.582279638,130.6117271,-889.0778116,-0.112646009,65.06229754,-1617.000437,52.24737598,0.562409597,46.90280673,-330.1895725,0.565644072,79.8257684,-782.6518355,76.44159554
395,0.56472341,38.56612142,-277.3793539,2.529528071,57.01570867,-470.5535901,79.09244563,2.635405644,586.2916687,-7.371347772,56.48704196,55.23302598,80.83335274,73.33789996,0.200763411,16.44321661,-37.89017027,55.08454051,49.48561057,56.9316038,57.65802999,2.23233918,51.20159988,-23.39195636,58.4069741,63.86301101,69.65896519,68.36755809,2.981624997,106.6205025,-333.3215404,0.978218792,61.43938568,-711.1388294,74.68148603,0.540861084,107.6908869,-354.7733709,0.382222157,61.70011984,-417.1022697,63.65939404,0.63731072,70.81633352,-5.714410276,55.241693,69.3194735,80.16949482,78.57674538,-0.030919067,19.64612439,-890.1269927,0.215432515,57.90006137,-1153.798318,52.7014935,0.486234591,130.5402936,-1176.156742,-0.228418645,57.423504,-1683.700911,43.1518722,0.567567019,46.92652944,-393.9282081,0.587019211,79.7718982,-770.1748766,75.53335508
400,0.673813791,39.07251867,-269.7575907,1.663559754,48.56505761,-312.7981003,57.40993729,0.71586048,586.3410014,-82.53488051,52.04280636,44.39360379,25.71838234,35.44109453,-0.003896351,16.54939988,-83.90387415,43.93583286,38.59829752,17.64142477,29.54487621,1.468623696,52.78579992,-88.81533312,39.82899201,53.5844166,45.48540194,28.50007175,2.316499341,108.3894358,-559.6869066,0.349309707,58.88170089,-641.6118918,55.73260486,0.5814516,108.6318288,-383.6430843,0.290724368,40.3186453,-370.106041,46.10023502,0.239403202,70.92866694,-78.62246812,46.35255734,39.05997523,24.92887261,28.52184044,0.010032218,19.58583228,-841.2542265,0.289986471,57.2317349,-820.4229276,55.38017174,0.413501871,130.4679792,-1216.353498,0.17833255,50.81292862,-1604.094237,57.82141721,0.479114925,47.11846568,-732.243766,0.352450372,63.59596132,-696.6922285,64.25371867
401,0.672046671,39.17883135,-251.5556754,1.770367401,53.63376807,-443.5907713,66.2140337,0.629441551,586.5580017,-55.60160243,54.68556446,51.54123808,25.56125495,49.363349,-0.027301024,16.57291657,-71.1651966,45.88058214,37.81511991,24.95087984,39.12823225,1.170426684,52.93393326,-72.54671854,44.43427997,47.30277889,40.51957729,38.59624235,2.254460344,108.6944982,-629.0813828,0.677463315,57.39419269,-714.808205,63.98990317,0.573633297,108.866953,-373.8037548,1.172545575,41.49963196,-457.9007009,55.13682901,0.13853094,70.9940005,-64.92024762,51.17927888,52.38975493,22.74556856,36.90322485,0.023522463,19.58714326,-681.2735511,0.400239624,59.39992089,-784.2126259,63.63995158,0.479830872,130.5696134,-1198.452296,0.235337006,49.92262516,-1609.877515,66.50678424,0.474762364,47.20850283,-729.7635123,0.214093683,63.77011402,-672.64461,65.19835851
402,0.646316278,39.28654404,-259.9567362,0.789005888,51.47039342,-544.5859461,59.64753375,0.914329279,587.2296672,-38.58935396,56.51771888,58.59884515,36.68689554,56.24101468,-0.060324025,16.59238326,-83.54174161,45.50820766,29.97776161,31.04669086,33.95117634,0.93366935,53.08653323,-71.03333282,42.57526324,51.42994274,32.47181175,39.51301153,2.269347928,109.0575216,-464.1821909,0.763636781,58.75839384,-731.8203726,70.44453662,0.591491423,109.0762243,-383.9834152,0.067286516,47.60828325,-512.6032476,58.62378014,-0.215696992,70.93833389,-97.81932353,38.85433977,42.75079553,22.41583118,18.37045767,0.033195897,19.59343465,-682.2332735,0.451014751,57.43498152,-787.7675021,62.80104851,0.517551251,130.7254461,-1331.56233,0.356787233,51.3906105,-1595.869771,64.37784158,0.486585678,47.32307053,-652.8375214,0.493161414,64.67695256,-656.0145182,70.88171183
